AccountID,Ticker,Qty,Price,PositionTotal
a9d46fdafe9b,WAT,25,273.69,6842.25
a9d46fdafe9b,DUK,292,82.73,24157.16
a9d46fdafe9b,TSLA,33,397.29,13110.57
a9d46fdafe9b,PARA,223,86.03,19184.69
a9d46fdafe9b,EOG,1,33.2,33.2
a9d46fdafe9b,CASH,1,65224.6,65224.6
4520eee4ed37,TT,778,183.79,142988.62
4520eee4ed37,ITW,597,219.67,131142.99
4520eee4ed37,F,1608,95.86,154142.88
4520eee4ed37,CPB,843,139.21,117354.03
4520eee4ed37,CRL,385,211.28,81342.8
4520eee4ed37,GIS,747,109.17,81549.99
4520eee4ed37,CTRA,1708,31.52,53836.16
4520eee4ed37,OXY,1229,41.46,50954.34
4520eee4ed37,HLT,808,165.65,133845.2
4520eee4ed37,XOM,1394,108.69,151513.86
4520eee4ed37,AMD,2455,50.0,122750.0
4520eee4ed37,EXC,849,96.73,82123.77
4520eee4ed37,UBER,570,193.9,110523.0
4520eee4ed37,WAT,473,273.69,129455.37
4520eee4ed37,WDAY,677,214.16,144986.32
4520eee4ed37,AAPL,1082,126.38,136743.16
4520eee4ed37,EL,1045,154.02,160950.9
4520eee4ed37,TRGP,2137,46.56,99498.72
4520eee4ed37,AOS,600,170.74,102444.0
4520eee4ed37,EXR,1339,124.52,166732.28
4520eee4ed37,STX,679,181.65,123340.35
4520eee4ed37,BXP,1,29.66,29.66
4520eee4ed37,CASH,1,294014.19,294014.19
ee4725c46480,CPB,40,139.21,5568.4
ee4725c46480,ROST,295,39.29,11590.55
ee4725c46480,AOS,55,170.74,9390.7
ee4725c46480,CTRA,395,31.52,12450.4
ee4725c46480,VRSN,140,67.91,9507.4
ee4725c46480,PARA,136,86.03,11700.08
ee4725c46480,AXP,101,117.55,11872.55
ee4725c46480,EXC,49,96.73,4739.77
ee4725c46480,VICI,200,21.99,4398.0
ee4725c46480,GM,81,72.04,5835.24
ee4725c46480,WDAY,29,214.16,6210.64
ee4725c46480,TRGP,205,46.56,9544.8
ee4725c46480,STX,29,181.65,5267.85
ee4725c46480,TROW,174,39.53,6878.22
ee4725c46480,IVZ,31,134.54,4170.74
ee4725c46480,XOM,114,108.69,12390.66
ee4725c46480,AAPL,88,126.38,11121.44
ee4725c46480,AMCR,53,82.03,4347.59
ee4725c46480,LNT,197,42.84,8439.48
ee4725c46480,ECL,55,151.8,8349.0
ee4725c46480,PPG,67,70.27,4708.09
ee4725c46480,IPG,72,135.34,9744.48
ee4725c46480,CRL,59,211.28,12465.52
ee4725c46480,DTE,45,71.23,3205.35
ee4725c46480,FOXA,1,86.59,86.59
ee4725c46480,CASH,1,40706.35,40706.35
47a1457d6cb2,TRGP,785,46.56,36549.6
47a1457d6cb2,CTRA,495,31.52,15602.4
47a1457d6cb2,GM,683,72.04,49203.32
47a1457d6cb2,CF,410,85.99,35255.9
47a1457d6cb2,ABT,299,122.93,36756.07
47a1457d6cb2,HLT,175,165.65,28988.75
47a1457d6cb2,EOG,1473,33.2,48903.6
47a1457d6cb2,CPB,328,139.21,45660.88
47a1457d6cb2,GIS,332,109.17,36244.44
47a1457d6cb2,EG,589,99.01,58316.89
47a1457d6cb2,EXC,405,96.73,39175.65
47a1457d6cb2,PNW,1379,36.83,50788.57
47a1457d6cb2,ODFL,699,78.74,55039.26
47a1457d6cb2,PPG,822,70.27,57761.94
47a1457d6cb2,KDP,428,137.96,59046.88
47a1457d6cb2,VRSN,837,67.91,56840.67
47a1457d6cb2,MDLZ,659,65.36,43072.24
47a1457d6cb2,EXR,473,124.52,58897.96
47a1457d6cb2,UBER,79,193.9,15318.1
47a1457d6cb2,ITW,205,219.67,45032.35
47a1457d6cb2,TT,128,183.79,23525.12
47a1457d6cb2,AVY,1228,45.27,55591.56
47a1457d6cb2,STX,256,181.65,46502.4
47a1457d6cb2,TTWO,1,101.49,101.49
47a1457d6cb2,CASH,1,124931.1,124931.1
fc209aed3773,GM,204,72.04,14696.16
fc209aed3773,EXR,149,124.52,18553.48
fc209aed3773,EL,96,154.02,14785.92
fc209aed3773,GOOGL,101,359.01,36260.01
fc209aed3773,DUK,373,82.73,30858.29
fc209aed3773,VICI,686,21.99,15085.14
fc209aed3773,PPG,410,70.27,28810.7
fc209aed3773,AMCR,216,82.03,17718.48
fc209aed3773,VRSN,434,67.91,29472.94
fc209aed3773,AXP,200,117.55,23510.0
fc209aed3773,EG,110,99.01,10891.1
fc209aed3773,MOH,136,244.45,33245.2
fc209aed3773,KDP,264,137.96,36421.44
fc209aed3773,HLT,216,165.65,35780.4
fc209aed3773,LNT,715,42.84,30630.6
fc209aed3773,WDAY,146,214.16,31267.36
fc209aed3773,PARA,341,86.03,29336.23
fc209aed3773,IVZ,78,134.54,10494.12
fc209aed3773,IPG,205,135.34,27744.7
fc209aed3773,FOXA,182,86.59,15759.38
fc209aed3773,EOG,1047,33.2,34760.4
fc209aed3773,ODFL,1,78.74,78.74
fc209aed3773,CASH,1,101207.89,101207.89
a302f7e285cd,ECL,651,151.8,98821.8
a302f7e285cd,MDLZ,1889,65.36,123465.04
a302f7e285cd,ODFL,1069,78.74,84173.06
a302f7e285cd,XOM,1125,108.69,122276.25
a302f7e285cd,GOOGL,136,359.01,48825.36
a302f7e285cd,LNT,1147,42.84,49137.48
a302f7e285cd,EL,591,154.02,91025.82
a302f7e285cd,TSLA,98,397.29,38934.42
a302f7e285cd,CTRA,3057,31.52,96356.64
a302f7e285cd,TTWO,976,101.49,99054.24
a302f7e285cd,TRGP,1612,46.56,75054.72
a302f7e285cd,ABT,1040,122.93,127847.2
a302f7e285cd,DTE,1660,71.23,118241.8
a302f7e285cd,UBER,449,193.9,87061.1
a302f7e285cd,AVY,2524,45.27,114261.48
a302f7e285cd,A,155,275.49,42700.95
a302f7e285cd,PNW,2819,36.83,103823.77
a302f7e285cd,CPB,816,139.21,113595.36
a302f7e285cd,GM,454,72.04,32706.16
a302f7e285cd,IVZ,341,134.54,45878.14
a302f7e285cd,EQIX,2260,20.77,46940.2
a302f7e285cd,PPG,1208,70.27,84886.16
a302f7e285cd,CME,1468,37.78,55461.04
a302f7e285cd,FOXA,810,86.59,70137.9
a302f7e285cd,PARA,1486,86.03,127840.58
a302f7e285cd,AMD,1,50.0,50.0
a302f7e285cd,CASH,1,398644.45,398644.45
4fc884ea08f8,UBER,21,193.9,4071.9
4fc884ea08f8,TROW,329,39.53,13005.37
4fc884ea08f8,AVY,209,45.27,9461.43
4fc884ea08f8,AMCR,44,82.03,3609.32
4fc884ea08f8,IVZ,90,134.54,12108.6
4fc884ea08f8,TSLA,19,397.29,7548.51
4fc884ea08f8,OXY,137,41.46,5680.02
4fc884ea08f8,EG,122,99.01,12079.22
4fc884ea08f8,VICI,183,21.99,4024.17
4fc884ea08f8,A,19,275.49,5234.31
4fc884ea08f8,TTWO,126,101.49,12787.74
4fc884ea08f8,EXC,72,96.73,6964.56
4fc884ea08f8,EOG,343,33.2,11387.6
4fc884ea08f8,PNW,333,36.83,12264.39
4fc884ea08f8,CME,361,37.78,13638.58
4fc884ea08f8,EL,67,154.02,10319.34
4fc884ea08f8,GIS,59,109.17,6441.03
4fc884ea08f8,WAT,21,273.69,5747.49
4fc884ea08f8,WDAY,62,214.16,13277.92
4fc884ea08f8,CTRA,377,31.52,11883.04
4fc884ea08f8,AOS,23,170.74,3927.02
4fc884ea08f8,IPG,69,135.34,9338.46
4fc884ea08f8,EXR,59,124.52,7346.68
4fc884ea08f8,GOOGL,37,359.01,13283.37
4fc884ea08f8,TT,1,183.79,183.79
4fc884ea08f8,CASH,1,26629.19,26629.19
f3ab82ee451f,TTWO,1138,101.49,115495.62
f3ab82ee451f,BXP,2070,29.66,61396.2
f3ab82ee451f,EQIX,2173,20.77,45133.21
f3ab82ee451f,WY,719,78.83,56678.77
f3ab82ee451f,TSLA,196,397.29,77868.84
f3ab82ee451f,AAPL,731,126.38,92383.78
f3ab82ee451f,CRL,187,211.28,39509.36
f3ab82ee451f,MOH,207,244.45,50601.15
f3ab82ee451f,ABT,351,122.93,43148.43
f3ab82ee451f,IVZ,672,134.54,90410.88
f3ab82ee451f,EOG,2262,33.2,75098.4
f3ab82ee451f,ECL,414,151.8,62845.2
f3ab82ee451f,VRSN,1217,67.91,82646.47
f3ab82ee451f,IPG,374,135.34,50617.16
f3ab82ee451f,AMD,1715,50.0,85750.0
f3ab82ee451f,HLT,660,165.65,109329.0
f3ab82ee451f,OXY,1189,41.46,49295.94
f3ab82ee451f,WDAY,322,214.16,68959.52
f3ab82ee451f,STX,490,181.65,89008.5
f3ab82ee451f,LNT,2334,42.84,99988.56
f3ab82ee451f,KDP,310,137.96,42767.6
f3ab82ee451f,AMCR,1179,82.03,96713.37
f3ab82ee451f,F,1095,95.86,104966.7
f3ab82ee451f,DUK,786,82.73,65025.78
f3ab82ee451f,GIS,1,109.17,109.17
f3ab82ee451f,CASH,1,437018.44,437018.44
a36e0c7f5174,F,1640,95.86,157210.4
a36e0c7f5174,EL,315,154.02,48516.3
a36e0c7f5174,GIS,549,109.17,59934.33
a36e0c7f5174,AMD,1522,50.0,76100.0
a36e0c7f5174,EOG,1467,33.2,48704.4
a36e0c7f5174,MDLZ,1172,65.36,76601.92
a36e0c7f5174,TRGP,1162,46.56,54102.72
a36e0c7f5174,AAPL,1278,126.38,161513.64
a36e0c7f5174,ODFL,836,78.74,65826.64
a36e0c7f5174,EXC,1875,96.73,181368.75
a36e0c7f5174,TT,261,183.79,47969.19
a36e0c7f5174,AVY,1348,45.27,61023.96
a36e0c7f5174,WDAY,810,214.16,173469.6
a36e0c7f5174,GM,1091,72.04,78595.64
a36e0c7f5174,IVZ,1264,134.54,170058.56
a36e0c7f5174,FOXA,1771,86.59,153350.89
a36e0c7f5174,ITW,296,219.67,65022.32
a36e0c7f5174,AOS,545,170.74,93053.3
a36e0c7f5174,UBER,342,193.9,66313.8
a36e0c7f5174,VICI,7187,21.99,158042.13
a36e0c7f5174,EG,1674,99.01,165742.74
a36e0c7f5174,OXY,1162,41.46,48176.52
a36e0c7f5174,TSLA,416,397.29,165272.64
a36e0c7f5174,CF,2100,85.99,180579.0
a36e0c7f5174,ECL,429,151.8,65122.2
a36e0c7f5174,TTWO,1595,101.49,161876.55
a36e0c7f5174,TROW,1763,39.53,69691.39
a36e0c7f5174,ABT,1,122.93,122.93
a36e0c7f5174,CASH,1,380053.15,380053.15
c90597878089,ABT,291,122.93,35772.63
c90597878089,LNT,395,42.84,16921.8
c90597878089,MDLZ,202,65.36,13202.72
c90597878089,ODFL,519,78.74,40866.06
c90597878089,PARA,267,86.03,22970.01
c90597878089,WY,280,78.83,22072.4
c90597878089,AMD,279,50.0,13950.0
c90597878089,FOXA,360,86.59,31172.4
c90597878089,EOG,918,33.2,30477.6
c90597878089,TRGP,981,46.56,45675.36
c90597878089,OXY,1097,41.46,45481.62
c90597878089,EG,207,99.01,20495.07
c90597878089,BXP,1464,29.66,43422.24
c90597878089,WAT,139,273.69,38042.91
c90597878089,AAPL,107,126.38,13522.66
c90597878089,A,95,275.49,26171.55
c90597878089,KDP,269,137.96,37111.24
c90597878089,GIS,112,109.17,12227.04
c90597878089,ECL,212,151.8,32181.6
c90597878089,AVY,366,45.27,16568.82
c90597878089,CRL,98,211.28,20705.44
c90597878089,DUK,338,82.73,27962.74
c90597878089,TT,99,183.79,18195.21
c90597878089,TSLA,88,397.29,34961.52
c90597878089,DTE,582,71.23,41455.86
c90597878089,AOS,1,170.74,170.74
c90597878089,CASH,1,83845.81,83845.81
ad716c771334,AAPL,92,126.38,11626.96
ad716c771334,STX,78,181.65,14168.7
ad716c771334,TSLA,36,397.29,14302.44
ad716c771334,ABT,55,122.93,6761.15
ad716c771334,UBER,65,193.9,12603.5
ad716c771334,DTE,112,71.23,7977.76
ad716c771334,AMD,478,50.0,23900.0
ad716c771334,HLT,92,165.65,15239.8
ad716c771334,TTWO,74,101.49,7510.26
ad716c771334,AVY,281,45.27,12720.87
ad716c771334,GIS,68,109.17,7423.56
ad716c771334,GM,131,72.04,9437.24
ad716c771334,ROST,504,39.29,19802.16
ad716c771334,CF,148,85.99,12726.52
ad716c771334,WY,208,78.83,16396.64
ad716c771334,EL,122,154.02,18790.44
ad716c771334,A,29,275.49,7989.21
ad716c771334,KDP,155,137.96,21383.8
ad716c771334,TROW,178,39.53,7036.34
ad716c771334,AXP,81,117.55,9521.55
ad716c771334,CME,306,37.78,11560.68
ad716c771334,GOOGL,64,359.01,22976.64
ad716c771334,FOXA,136,86.59,11776.24
ad716c771334,PPG,157,70.27,11032.39
ad716c771334,WAT,73,273.69,19979.37
ad716c771334,EQIX,1,20.77,20.77
ad716c771334,CASH,1,60027.8,60027.8
2d3d8a929166,WAT,4,273.69,1094.76
2d3d8a929166,CTRA,74,31.52,2332.48
2d3d8a929166,F,16,95.86,1533.76
2d3d8a929166,LNT,30,42.84,1285.2
2d3d8a929166,CPB,20,139.21,2784.2
2d3d8a929166,WDAY,9,214.16,1927.44
2d3d8a929166,EQIX,112,20.77,2326.24
2d3d8a929166,CRL,5,211.28,1056.4
2d3d8a929166,CME,86,37.78,3249.08
2d3d8a929166,HLT,11,165.65,1822.15
2d3d8a929166,PNW,55,36.83,2025.65
2d3d8a929166,A,7,275.49,1928.43
2d3d8a929166,TROW,79,39.53,3122.87
2d3d8a929166,AVY,62,45.27,2806.74
2d3d8a929166,ABT,8,122.93,983.44
2d3d8a929166,ODFL,16,78.74,1259.84
2d3d8a929166,ROST,45,39.29,1768.05
2d3d8a929166,IPG,9,135.34,1218.06
2d3d8a929166,AMCR,19,82.03,1558.57
2d3d8a929166,AXP,19,117.55,2233.45
2d3d8a929166,EG,28,99.01,2772.28
2d3d8a929166,AAPL,12,126.38,1516.56
2d3d8a929166,WY,14,78.83,1103.62
2d3d8a929166,DUK,20,82.73,1654.6
2d3d8a929166,AMD,30,50.0,1500.0
2d3d8a929166,IVZ,9,134.54,1210.86
2d3d8a929166,GOOGL,8,359.01,2872.08
2d3d8a929166,VICI,44,21.99,967.56
2d3d8a929166,ITW,1,219.67,219.67
2d3d8a929166,CASH,1,3261.3,3261.3
920865484a31,DUK,1111,82.73,91913.03
920865484a31,WDAY,292,214.16,62534.72
920865484a31,AAPL,1627,126.38,205620.26
920865484a31,MOH,431,244.45,105357.95
920865484a31,CF,1410,85.99,121245.9
920865484a31,PARA,1063,86.03,91449.89
920865484a31,AMD,2008,50.0,100400.0
920865484a31,EG,911,99.01,90198.11
920865484a31,ROST,3787,39.29,148791.23
920865484a31,CME,3741,37.78,141334.98
920865484a31,AOS,627,170.74,107053.98
920865484a31,TROW,4905,39.53,193894.65
920865484a31,KDP,1386,137.96,191212.56
920865484a31,STX,512,181.65,93004.8
920865484a31,PPG,2217,70.27,155788.59
920865484a31,DTE,2222,71.23,158273.06
920865484a31,BXP,2642,29.66,78361.72
920865484a31,MDLZ,1212,65.36,79216.32
920865484a31,VICI,9371,21.99,206068.29
920865484a31,EXR,715,124.52,89031.8
920865484a31,A,425,275.49,117083.25
920865484a31,HLT,1126,165.65,186521.9
920865484a31,ODFL,1818,78.74,143149.32
920865484a31,VRSN,1510,67.91,102544.1
920865484a31,CPB,1361,139.21,189464.81
920865484a31,TTWO,553,101.49,56123.97
920865484a31,CRL,737,211.28,155713.36
920865484a31,ITW,428,219.67,94018.76
920865484a31,LNT,1,42.84,42.84
920865484a31,CASH,1,797644.47,797644.47
c70cc634e920,WY,1232,78.83,97118.56
c70cc634e920,IPG,898,135.34,121535.32
c70cc634e920,CRL,210,211.28,44368.8
c70cc634e920,MOH,296,244.45,72357.2
c70cc634e920,AOS,965,170.74,164764.1
c70cc634e920,DTE,2000,71.23,142460.0
c70cc634e920,ECL,751,151.8,114001.8
c70cc634e920,WDAY,221,214.16,47329.36
c70cc634e920,ABT,498,122.93,61219.14
c70cc634e920,CPB,937,139.21,130439.77
c70cc634e920,AXP,1048,117.55,123192.4
c70cc634e920,TROW,2925,39.53,115625.25
c70cc634e920,PPG,685,70.27,48134.95
c70cc634e920,AAPL,1006,126.38,127138.28
c70cc634e920,VRSN,2610,67.91,177245.1
c70cc634e920,VICI,6683,21.99,146959.17
c70cc634e920,AVY,2867,45.27,129789.09
c70cc634e920,MDLZ,1785,65.36,116667.6
c70cc634e920,PARA,1825,86.03,157004.75
c70cc634e920,CME,2073,37.78,78317.94
c70cc634e920,OXY,3275,41.46,135781.5
c70cc634e920,F,1631,95.86,156347.66
c70cc634e920,UBER,320,193.9,62048.0
c70cc634e920,ROST,1,39.29,39.29
c70cc634e920,CASH,1,387094.33,387094.33
782862183a1b,WAT,35,273.69,9579.15
782862183a1b,BXP,508,29.66,15067.28
782862183a1b,VICI,353,21.99,7762.47
782862183a1b,VRSN,185,67.91,12563.35
782862183a1b,HLT,97,165.65,16068.05
782862183a1b,ECL,88,151.8,13358.4
782862183a1b,WDAY,82,214.16,17561.12
782862183a1b,A,31,275.49,8540.19
782862183a1b,EL,113,154.02,17404.26
782862183a1b,ITW,75,219.67,16475.25
782862183a1b,PNW,451,36.83,16610.33
782862183a1b,EXC,156,96.73,15089.88
782862183a1b,CME,280,37.78,10578.4
782862183a1b,DUK,175,82.73,14477.75
782862183a1b,F,171,95.86,16392.06
782862183a1b,MOH,44,244.45,10755.8
782862183a1b,GIS,48,109.17,5240.16
782862183a1b,TSLA,17,397.29,6753.93
782862183a1b,AMD,95,50.0,4750.0
782862183a1b,UBER,49,193.9,9501.1
782862183a1b,CPB,90,139.21,12528.9
782862183a1b,EXR,116,124.52,14444.32
782862183a1b,FOXA,109,86.59,9438.31
782862183a1b,PARA,168,86.03,14453.04
782862183a1b,AAPL,1,126.38,126.38
782862183a1b,CASH,1,76251.38,76251.38
f4f296c1264a,GM,202,72.04,14552.08
f4f296c1264a,F,264,95.86,25307.04
f4f296c1264a,PARA,429,86.03,36906.87
f4f296c1264a,AAPL,93,126.38,11753.34
f4f296c1264a,EL,203,154.02,31266.06
f4f296c1264a,VRSN,484,67.91,32868.44
f4f296c1264a,CME,721,37.78,27239.38
f4f296c1264a,HLT,118,165.65,19546.7
f4f296c1264a,DTE,513,71.23,36540.99
f4f296c1264a,CRL,64,211.28,13521.92
f4f296c1264a,TT,64,183.79,11762.56
f4f296c1264a,IPG,264,135.34,35729.76
f4f296c1264a,AXP,251,117.55,29505.05
f4f296c1264a,IVZ,139,134.54,18701.06
f4f296c1264a,BXP,822,29.66,24380.52
f4f296c1264a,TTWO,274,101.49,27808.26
f4f296c1264a,EOG,457,33.2,15172.4
f4f296c1264a,GIS,197,109.17,21506.49
f4f296c1264a,WDAY,72,214.16,15419.52
f4f296c1264a,AOS,170,170.74,29025.8
f4f296c1264a,TRGP,806,46.56,37527.36
f4f296c1264a,ROST,330,39.29,12965.7
f4f296c1264a,DUK,273,82.73,22585.29
f4f296c1264a,ODFL,375,78.74,29527.5
f4f296c1264a,MOH,1,244.45,244.45
f4f296c1264a,CASH,1,62961.95,62961.95
5261f0835c60,F,173,95.86,16583.78
5261f0835c60,TT,160,183.79,29406.4
5261f0835c60,ABT,397,122.93,48803.21
5261f0835c60,EQIX,1609,20.77,33418.93
5261f0835c60,XOM,338,108.69,36737.22
5261f0835c60,DTE,351,71.23,25001.73
5261f0835c60,TSLA,108,397.29,42907.32
5261f0835c60,CRL,92,211.28,19437.76
5261f0835c60,AXP,304,117.55,35735.2
5261f0835c60,ECL,281,151.8,42655.8
5261f0835c60,LNT,1072,42.84,45924.48
5261f0835c60,VICI,1320,21.99,29026.8
5261f0835c60,CPB,371,139.21,51646.91
5261f0835c60,EXC,475,96.73,45946.75
5261f0835c60,KDP,297,137.96,40974.12
5261f0835c60,PNW,918,36.83,33809.94
5261f0835c60,WY,220,78.83,17342.6
5261f0835c60,VRSN,339,67.91,23021.49
5261f0835c60,MDLZ,378,65.36,24706.08
5261f0835c60,IVZ,236,134.54,31751.44
5261f0835c60,TROW,557,39.53,22018.21
5261f0835c60,CASH,1,164002.15,164002.15
7f6280f57121,TRGP,1787,46.56,83202.72
7f6280f57121,WAT,122,273.69,33390.18
7f6280f57121,DTE,709,71.23,50502.07
7f6280f57121,LNT,1372,42.84,58776.48
7f6280f57121,PARA,830,86.03,71404.9
7f6280f57121,EL,456,154.02,70233.12
7f6280f57121,ABT,188,122.93,23110.84
7f6280f57121,BXP,1062,29.66,31498.92
7f6280f57121,WY,669,78.83,52737.27
7f6280f57121,XOM,644,108.69,69996.36
7f6280f57121,CME,1370,37.78,51758.6
7f6280f57121,HLT,314,165.65,52014.1
7f6280f57121,IVZ,430,134.54,57852.2
7f6280f57121,ODFL,543,78.74,42755.82
7f6280f57121,PNW,1149,36.83,42317.67
7f6280f57121,ECL,248,151.8,37646.4
7f6280f57121,TTWO,535,101.49,54297.15
7f6280f57121,STX,358,181.65,65030.7
7f6280f57121,AXP,409,117.55,48077.95
7f6280f57121,FOXA,893,86.59,77324.87
7f6280f57121,IPG,184,135.34,24902.56
7f6280f57121,VRSN,1289,67.91,87535.99
7f6280f57121,AAPL,592,126.38,74816.96
7f6280f57121,ITW,116,219.67,25481.72
7f6280f57121,TSLA,205,397.29,81444.45
7f6280f57121,EOG,1,33.2,33.2
7f6280f57121,CASH,1,154337.9,154337.9
8850dd7e69d9,LNT,512,42.84,21934.08
8850dd7e69d9,GOOGL,28,359.01,10052.28
8850dd7e69d9,AOS,43,170.74,7341.82
8850dd7e69d9,CPB,79,139.21,10997.59
8850dd7e69d9,KDP,123,137.96,16969.08
8850dd7e69d9,PARA,150,86.03,12904.5
8850dd7e69d9,AXP,157,117.55,18455.35
8850dd7e69d9,F,161,95.86,15433.46
8850dd7e69d9,WAT,70,273.69,19158.3
8850dd7e69d9,TRGP,153,46.56,7123.68
8850dd7e69d9,TROW,328,39.53,12965.84
8850dd7e69d9,CF,81,85.99,6965.19
8850dd7e69d9,PPG,137,70.27,9626.99
8850dd7e69d9,ITW,70,219.67,15376.9
8850dd7e69d9,GIS,101,109.17,11026.17
8850dd7e69d9,AMD,246,50.0,12300.0
8850dd7e69d9,PNW,329,36.83,12117.07
8850dd7e69d9,EXR,55,124.52,6848.6
8850dd7e69d9,HLT,70,165.65,11595.5
8850dd7e69d9,OXY,372,41.46,15423.12
8850dd7e69d9,ECL,52,151.8,7893.6
8850dd7e69d9,EXC,126,96.73,12187.98
8850dd7e69d9,GM,314,72.04,22620.56
8850dd7e69d9,ABT,161,122.93,19791.73
8850dd7e69d9,TSLA,49,397.29,19467.21
8850dd7e69d9,MDLZ,1,65.36,65.36
8850dd7e69d9,CASH,1,27857.27,27857.27
8dfae00a05ba,DTE,407,71.23,28990.61
8dfae00a05ba,TTWO,257,101.49,26082.93
8dfae00a05ba,MDLZ,278,65.36,18170.08
8dfae00a05ba,AAPL,118,126.38,14912.84
8dfae00a05ba,GOOGL,111,359.01,39850.11
8dfae00a05ba,F,302,95.86,28949.72
8dfae00a05ba,FOXA,318,86.59,27535.62
8dfae00a05ba,BXP,1425,29.66,42265.5
8dfae00a05ba,CME,1410,37.78,53269.8
8dfae00a05ba,STX,305,181.65,55403.25
8dfae00a05ba,DUK,493,82.73,40785.89
8dfae00a05ba,OXY,1300,41.46,53898.0
8dfae00a05ba,AOS,265,170.74,45246.1
8dfae00a05ba,ECL,290,151.8,44022.0
8dfae00a05ba,CRL,136,211.28,28734.08
8dfae00a05ba,TRGP,1133,46.56,52752.48
8dfae00a05ba,XOM,430,108.69,46736.7
8dfae00a05ba,VRSN,497,67.91,33751.27
8dfae00a05ba,PPG,245,70.27,17216.15
8dfae00a05ba,CASH,1,216777.77,216777.77
9f04baf0110e,MOH,84,244.45,20533.8
9f04baf0110e,CRL,92,211.28,19437.76
9f04baf0110e,XOM,160,108.69,17390.4
9f04baf0110e,LNT,307,42.84,13151.88
9f04baf0110e,AOS,42,170.74,7171.08
9f04baf0110e,VICI,639,21.99,14051.61
9f04baf0110e,STX,107,181.65,19436.55
9f04baf0110e,AXP,132,117.55,15516.6
9f04baf0110e,TRGP,251,46.56,11686.56
9f04baf0110e,EXR,71,124.52,8840.92
9f04baf0110e,GOOGL,50,359.01,17950.5
9f04baf0110e,EQIX,772,20.77,16034.44
9f04baf0110e,WAT,36,273.69,9852.84
9f04baf0110e,EXC,96,96.73,9286.08
9f04baf0110e,DUK,198,82.73,16380.54
9f04baf0110e,ABT,60,122.93,7375.8
9f04baf0110e,KDP,124,137.96,17107.04
9f04baf0110e,EG,133,99.01,13168.33
9f04baf0110e,ODFL,215,78.74,16929.1
9f04baf0110e,FOXA,111,86.59,9611.49
9f04baf0110e,TROW,12,39.53,474.36
9f04baf0110e,CASH,1,87035.51,87035.51
1cd2fa83f58f,STX,84,181.65,15258.6
1cd2fa83f58f,MOH,141,244.45,34467.45
1cd2fa83f58f,TRGP,547,46.56,25468.32
1cd2fa83f58f,AXP,159,117.55,18690.45
1cd2fa83f58f,CF,254,85.99,21841.46
1cd2fa83f58f,A,73,275.49,20110.77
1cd2fa83f58f,ODFL,280,78.74,22047.2
1cd2fa83f58f,F,382,95.86,36618.52
1cd2fa83f58f,ECL,143,151.8,21707.4
1cd2fa83f58f,AOS,224,170.74,38245.76
1cd2fa83f58f,AMCR,437,82.03,35847.11
1cd2fa83f58f,DTE,314,71.23,22366.22
1cd2fa83f58f,IVZ,119,134.54,16010.26
1cd2fa83f58f,CPB,215,139.21,29930.15
1cd2fa83f58f,WY,255,78.83,20101.65
1cd2fa83f58f,EL,96,154.02,14785.92
1cd2fa83f58f,ABT,234,122.93,28765.62
1cd2fa83f58f,ITW,147,219.67,32291.49
1cd2fa83f58f,EG,209,99.01,20693.09
1cd2fa83f58f,TTWO,340,101.49,34506.6
1cd2fa83f58f,EXC,511,96.73,49429.03
1cd2fa83f58f,UBER,163,193.9,31605.7
1cd2fa83f58f,OXY,1054,41.46,43698.84
1cd2fa83f58f,FOXA,546,86.59,47278.14
1cd2fa83f58f,IPG,217,135.34,29368.78
1cd2fa83f58f,DUK,352,82.73,29120.96
1cd2fa83f58f,BXP,1631,29.66,48375.46
1cd2fa83f58f,XOM,1,108.69,108.69
1cd2fa83f58f,CASH,1,82209.37,82209.37
6934228bd198,IPG,554,135.34,74978.36
6934228bd198,XOM,397,108.69,43149.93
6934228bd198,TTWO,520,101.49,52774.8
6934228bd198,DUK,339,82.73,28045.47
6934228bd198,BXP,3451,29.66,102356.66
6934228bd198,TSLA,67,397.29,26618.43
6934228bd198,EG,504,99.01,49901.04
6934228bd198,MOH,415,244.45,101446.75
6934228bd198,ABT,708,122.93,87034.44
6934228bd198,ODFL,1127,78.74,88739.98
6934228bd198,AOS,262,170.74,44733.88
6934228bd198,TROW,2495,39.53,98627.35
6934228bd198,AAPL,248,126.38,31342.24
6934228bd198,UBER,212,193.9,41106.8
6934228bd198,AMCR,427,82.03,35026.81
6934228bd198,KDP,243,137.96,33524.28
6934228bd198,CPB,526,139.21,73224.46
6934228bd198,CRL,439,211.28,92751.92
6934228bd198,LNT,1141,42.84,48880.44
6934228bd198,WY,994,78.83,78357.02
6934228bd198,EXR,343,124.52,42710.36
6934228bd198,EQIX,4914,20.77,102063.78
6934228bd198,TT,173,183.79,31795.67
6934228bd198,WAT,254,273.69,69517.26
6934228bd198,PARA,819,86.03,70458.57
6934228bd198,ROST,1,39.29,39.29
6934228bd198,CASH,1,268891.04,268891.04
0e427cbcb193,VICI,452,21.99,9939.48
0e427cbcb193,IPG,43,135.34,5819.62
0e427cbcb193,FOXA,193,86.59,16711.87
0e427cbcb193,GIS,92,109.17,10043.64
0e427cbcb193,DUK,93,82.73,7693.89
0e427cbcb193,ROST,467,39.29,18348.43
0e427cbcb193,AVY,395,45.27,17881.65
0e427cbcb193,EOG,370,33.2,12284.0
0e427cbcb193,VRSN,122,67.91,8285.02
